text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T00140,Unknown,"I happen to know who is the first link in his chain—a chain with this Napoleon-gone-wrong at one end, and a hundred broken fighting men, pickpockets, blackmailers, and card sharpers at the other, with every sort of crime in between. His chief of staff is Colonel Sebastian Moran, as aloof and guarded and inaccessible to the law as himself. What do you think he pays him?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00141,Unknown,I’d like to hear.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00142,Unknown,"Six thousand a year. That’s paying for brains, you see—the American business principle. I learned that detail quite by chance. It’s more than the Prime Minister gets. That gives you an idea of Moriarty’s gains and of the scale on which he works. Another point: I made it my business to hunt down some of Moriarty’s checks lately—just common innocent checks that he pays his household bills with. They were drawn on six different banks. Does that make any impression on your mind?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00143,Unknown,"Queer, certainly! But what do you gather from it?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00144,Unknown,That he wanted no gossip about his wealth. No single man should know what he had. I have no doubt that he has twenty banking accounts; the bulk of his fortune abroad in the Deutsche Bank or the Crédit Lyonnais as likely as not. Sometime when you have a year or two to spare I commend to you the study of Professor Moriarty.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00145,he,"He can keep, anyhow, You’ve got us side-tracked with your interesting anecdotes, Mr. Holmes. What really counts is your remark that there is some connection between the professor and the crime. That you get from the warning received through the man Porlock. Can we for our present practical needs get any further than that?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00146,Unknown,"We may form some conception as to the motives of the crime. It is, as I gather from your original remarks, an inexplicable, or at least an unexplained, murder. Now, presuming that the source of the crime is as we suspect it to be, there might be two different motives. In the first place, I may tell you that Moriarty rules with a rod of iron over his people. His discipline is tremendous. There is only one punishment in his code. It is death. Now we might suppose that this murdered man—this Douglas whose approaching fate was known by one of the arch-criminal’s subordinates—had in some way betrayed the chief. His punishment followed, and would be known to all—if only to put the fear of death into them.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00147,Unknown,"Well, that is one suggestion, Mr. Holmes.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00148,Unknown,The other is that it has been engineered by Moriarty in the ordinary course of business. Was there any robbery?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00149,Unknown,I have not heard.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00150,Unknown,"If so, it would, of course, be against the first hypothesis and in favour of the second. Moriarty may have been engaged to engineer it on a promise of part spoils, or he may have been paid so much down to manage it. Either is possible. But whichever it may be, or if it is some third combination, it is down at Birlstone that we must seek the solution. I know our man too well to suppose that he has left anything up here which may lead us to him.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00151,MacDonald,"Then to Birlstone we must go! My word! it’s later than I thought. I can give you, gentlemen, five minutes for preparation, and that is all.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00152,Holmes,"And ample for us both, While we are on our way, Mr. Mac, I will ask you to be good enough to tell me all about it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00153,Unknown,All about it,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00154,the letter which he,"DEAR INSPECTOR MACDONALD, Official requisition for your services is in separate envelope. This is for your private eye. Wire me what train in the morning you can get for Birlstone, and I will meet it—or have it met if I am too occupied. This case is a snorter. Don’t waste a moment in getting started. If you can bring Mr. Holmes, please do so; for he will find something after his own heart. We would think the whole had been fixed up for theatrical effect if there wasn’t a dead man in the middle of it. My word! it _is_ a snorter.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00155,Holmes,"Your friend seems to be no fool, No, sir, White Mason is a very live man, if I am any judge.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00156,Unknown,"Well, have you anything more?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00157,Unknown,Only that he will give us every detail when we meet.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00158,Unknown,Then how did you get at Mr. Douglas and the fact that he had been horribly murdered?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00159,Unknown,"That was in the inclosed official report. It didn’t say ‘horrible’: that’s not a recognized official term. It gave the name John Douglas. It mentioned that his injuries had been in the head, from the discharge of a shotgun. It also mentioned the hour of the alarm, which was close on to midnight last night. It added that the case was undoubtedly one of murder, but that no arrest had been made, and that the case was one which presented some very perplexing and extraordinary features. That’s absolutely all we have at present, Mr. Holmes.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00160,Unknown,"Then, with your permission, we will leave it at that, Mr. Mac. The temptation to form premature theories upon insufficient data is the bane of our profession. I can see only two things for certain at present—a great brain in London, and a dead man in Sussex. It’s the chain between that we are going to trace.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00161,Ames,"An easy-going, free-handed gentleman, But, my word! I had rather not be the man that crossed him!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00162,Unknown,"We will touch nothing until my superiors arrive,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00163,Cecil Barker,"Nothing has been touched up to now, I’ll answer for that. You see it all exactly as I found it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00164,Unknown,When was that?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00165,Unknown,"It was just half-past eleven. I had not begun to undress, and I was sitting by the fire in my bedroom when I heard the report. It was not very loud—it seemed to be muffled. I rushed down—I don’t suppose it was thirty seconds before I was in the room.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00166,Unknown,Was the door open?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00167,Unknown,"Yes, it was open. Poor Douglas was lying as you see him. His bedroom candle was burning on the table. It was I who lit the lamp some minutes afterward.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00168,Unknown,Did you see no one?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00169,Unknown,"No. I heard Mrs. Douglas coming down the stair behind me, and I rushed out to prevent her from seeing this dreadful sight. Mrs. Allen, the housekeeper, came and took her away. Ames had arrived, and we ran back into the room once more.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00170,Unknown,But surely I have heard that the drawbridge is kept up all night.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00171,Unknown,"Yes, it was up until I lowered it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00172,Unknown,Then how could any murderer have got away? It is out of the question! Mr. Douglas must have shot himself.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00173,Unknown,That was our first idea. But see!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00174,Unknown,And look at this!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00175,Unknown,Someone has stood there in getting out.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00176,Unknown,You mean that someone waded across the moat?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00177,Unknown,Exactly!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00178,Unknown,"Then if you were in the room within half a minute of the crime, he must have been in the water at that very moment.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00179,Unknown,"I have not a doubt of it. I wish to heaven that I had rushed to the window! But the curtain screened it, as you can see, and so it never occurred to me. Then I heard the step of Mrs. Douglas, and I could not let her enter the room. It would have been too horrible.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00180,the doctor,Horrible enough! I’ve never seen such injuries since the Birlstone railway smash.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00181,the police sergeant,"But, I say, It’s all very well your saying that a man escaped by wading this moat, but what I ask you is, how did he ever get into the house at all if the bridge was up?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00182,Barker,"Ah, that’s the question, At what o’clock was it raised?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00183,Ames,"It was nearly six o’clock, I’ve heard,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00184,Unknown,that it was usually raised at sunset. That would be nearer half-past four than six at this time of year.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00185,Ames,"Mrs. Douglas had visitors to tea, I couldn’t raise it until they went. Then I wound it up myself.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00186,the sergeant,"Then it comes to this, If anyone came from outside—_if_ they did—they must have got in across the bridge before six and been in hiding ever since, until Mr. Douglas came into the room after eleven.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
