text_id,turn_id,sentence_id,speaker,previous_text,current_text,next_text,unit_type,extraction_confidence,source
VOF,VOF_T00052,VOF_T00052_S02,Unknown,Surely you do yourself an injustice.,"One more coruscation, my dear Watson—yet another brain-wave!","Had the volume been an unusual one, he would have sent it to me.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00052,VOF_T00052_S03,Unknown,"One more coruscation, my dear Watson—yet another brain-wave!","Had the volume been an unusual one, he would have sent it to me.","Instead of that, he had intended, before his plans were nipped, to send me the clue in this envelope.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00052,VOF_T00052_S04,Unknown,"Had the volume been an unusual one, he would have sent it to me.","Instead of that, he had intended, before his plans were nipped, to send me the clue in this envelope.",He says so in his note.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00052,VOF_T00052_S05,Unknown,"Instead of that, he had intended, before his plans were nipped, to send me the clue in this envelope.",He says so in his note.,This would seem to indicate that the book is one which he thought I would have no difficulty in finding for myself.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00052,VOF_T00052_S06,Unknown,He says so in his note.,This would seem to indicate that the book is one which he thought I would have no difficulty in finding for myself.,"He had it—and he imagined that I would have it, too.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00052,VOF_T00052_S07,Unknown,This would seem to indicate that the book is one which he thought I would have no difficulty in finding for myself.,"He had it—and he imagined that I would have it, too.","In short, Watson, it is a very common book.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00052,VOF_T00052_S08,Unknown,"He had it—and he imagined that I would have it, too.","In short, Watson, it is a very common book.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00053,VOF_T00053_S01,Unknown,,What you say certainly sounds plausible.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00054,VOF_T00054_S01,Unknown,,"So we have contracted our field of search to a large book, printed in double columns and in common use.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00055,VOF_T00055_S01,Unknown,,The Bible!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00056,VOF_T00056_S01,Unknown,,"Good, Watson, good!","But not, if I may say so, quite good enough!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00056,VOF_T00056_S02,Unknown,"Good, Watson, good!","But not, if I may say so, quite good enough!",Even if I accepted the compliment for myself I could hardly name any volume which would be less likely to lie at the elbow of one of Moriarty’s associates.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00056,VOF_T00056_S03,Unknown,"But not, if I may say so, quite good enough!",Even if I accepted the compliment for myself I could hardly name any volume which would be less likely to lie at the elbow of one of Moriarty’s associates.,"Besides, the editions of Holy Writ are so numerous that he could hardly suppose that two copies would have the same pagination.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00056,VOF_T00056_S04,Unknown,Even if I accepted the compliment for myself I could hardly name any volume which would be less likely to lie at the elbow of one of Moriarty’s associates.,"Besides, the editions of Holy Writ are so numerous that he could hardly suppose that two copies would have the same pagination.",This is clearly a book which is standardized.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00056,VOF_T00056_S05,Unknown,"Besides, the editions of Holy Writ are so numerous that he could hardly suppose that two copies would have the same pagination.",This is clearly a book which is standardized.,He knows for certain that his page 534 will exactly agree with my page 534.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00056,VOF_T00056_S06,Unknown,This is clearly a book which is standardized.,He knows for certain that his page 534 will exactly agree with my page 534.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00057,VOF_T00057_S01,Unknown,,But very few books would correspond with that.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00058,VOF_T00058_S01,Unknown,,Exactly.,Therein lies our salvation.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00058,VOF_T00058_S02,Unknown,Exactly.,Therein lies our salvation.,Our search is narrowed down to standardized books which anyone may be supposed to possess.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00058,VOF_T00058_S03,Unknown,Therein lies our salvation.,Our search is narrowed down to standardized books which anyone may be supposed to possess.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00059,VOF_T00059_S01,Unknown,,Bradshaw!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00060,VOF_T00060_S01,Unknown,,"There are difficulties, Watson.","The vocabulary of Bradshaw is nervous and terse, but limited.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00060,VOF_T00060_S02,Unknown,"There are difficulties, Watson.","The vocabulary of Bradshaw is nervous and terse, but limited.",The selection of words would hardly lend itself to the sending of general messages.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00060,VOF_T00060_S03,Unknown,"The vocabulary of Bradshaw is nervous and terse, but limited.",The selection of words would hardly lend itself to the sending of general messages.,We will eliminate Bradshaw.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00060,VOF_T00060_S04,Unknown,The selection of words would hardly lend itself to the sending of general messages.,We will eliminate Bradshaw.,"The dictionary is, I fear, inadmissible for the same reason.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00060,VOF_T00060_S05,Unknown,We will eliminate Bradshaw.,"The dictionary is, I fear, inadmissible for the same reason.",What then is left?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00060,VOF_T00060_S06,Unknown,"The dictionary is, I fear, inadmissible for the same reason.",What then is left?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00061,VOF_T00061_S01,Unknown,,An almanac!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S01,Unknown,,"Excellent, Watson!",I am very much mistaken if you have not touched the spot.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S02,Unknown,"Excellent, Watson!",I am very much mistaken if you have not touched the spot.,An almanac!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S03,Unknown,I am very much mistaken if you have not touched the spot.,An almanac!,Let us consider the claims of Whitaker’s Almanac.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S04,Unknown,An almanac!,Let us consider the claims of Whitaker’s Almanac.,It is in common use.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S05,Unknown,Let us consider the claims of Whitaker’s Almanac.,It is in common use.,It has the requisite number of pages.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S06,Unknown,It is in common use.,It has the requisite number of pages.,It is in double column.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S07,Unknown,It has the requisite number of pages.,It is in double column.,"Though reserved in its earlier vocabulary, it becomes, if I remember right, quite garrulous towards the end.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00062,VOF_T00062_S08,Unknown,It is in double column.,"Though reserved in its earlier vocabulary, it becomes, if I remember right, quite garrulous towards the end.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S01,Unknown,,"Here is page 534, column two, a substantial block of print dealing, I perceive, with the trade and resources of British India.","Jot down the words, Watson!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S02,Unknown,"Here is page 534, column two, a substantial block of print dealing, I perceive, with the trade and resources of British India.","Jot down the words, Watson!","Number thirteen is ‘Mahratta.’ Not, I fear, a very auspicious beginning.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S03,Unknown,"Jot down the words, Watson!","Number thirteen is ‘Mahratta.’ Not, I fear, a very auspicious beginning.","Number one hundred and twenty-seven is ‘Government’; which at least makes sense, though somewhat irrelevant to ourselves and Professor Moriarty.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S04,Unknown,"Number thirteen is ‘Mahratta.’ Not, I fear, a very auspicious beginning.","Number one hundred and twenty-seven is ‘Government’; which at least makes sense, though somewhat irrelevant to ourselves and Professor Moriarty.",Now let us try again.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S05,Unknown,"Number one hundred and twenty-seven is ‘Government’; which at least makes sense, though somewhat irrelevant to ourselves and Professor Moriarty.",Now let us try again.,What does the Mahratta government do?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S06,Unknown,Now let us try again.,What does the Mahratta government do?,"Alas! the next word is ‘pig’s-bristles.’ We are undone, my good Watson!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S07,Unknown,What does the Mahratta government do?,"Alas! the next word is ‘pig’s-bristles.’ We are undone, my good Watson!",It is finished!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00063,VOF_T00063_S08,Unknown,"Alas! the next word is ‘pig’s-bristles.’ We are undone, my good Watson!",It is finished!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00064,VOF_T00064_S01,Unknown,,"We pay the price, Watson, for being too up-to-date!",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00065,VOF_T00065_S01,Unknown,,"We are before our time, and suffer the usual penalties.","Being the seventh of January, we have very properly laid in the new almanac.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00065,VOF_T00065_S02,Unknown,"We are before our time, and suffer the usual penalties.","Being the seventh of January, we have very properly laid in the new almanac.",It is more than likely that Porlock took his message from the old one.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00065,VOF_T00065_S03,Unknown,"Being the seventh of January, we have very properly laid in the new almanac.",It is more than likely that Porlock took his message from the old one.,No doubt he would have told us so had his letter of explanation been written.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00065,VOF_T00065_S04,Unknown,It is more than likely that Porlock took his message from the old one.,No doubt he would have told us so had his letter of explanation been written.,Now let us see what page 534 has in store for us.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
